"","species","weight"
"2214","OCHPRI",167
"2215","OCHPRI",170
"2216","OCHPRI",167
"2217","OCHPRI",157
"2218","OCHPRI",93
"2219","OCHPRI",89
"2220","OCHPRI",157
"2221","PERMAN",15.5
"2222","PERMAN",21.5
"2223","PERMAN",22
"2224","PERMAN",19.5
"2225","PERMAN",21.5
"2226","OCHPRI",86
"2227","OCHPRI",72
"2228","OCHPRI",68
"2229","OCHPRI",130
"2230","OCHPRI",88
"2231","OCHPRI",110
"2232","OCHPRI",180
"2233","OCHPRI",184
"2234","OCHPRI",154
"2235","OCHPRI",154
"2236","PERMAN",14
"2237","PERMAN",16.5
"2238","MICMON",14
"2239","PERMAN",15.5
"2240","PERMAN",17.5
"2241","PERMAN",19.5
"2242","PERMAN",21
"2243","MICLON",22
"2244","PERMAN",15
"2245","PERMAN",17.5
"2246","PERMAN",24
"2247","PERMAN",22
"2248","PERMAN",22
"2249","PERMAN",19.5
"2250","PERMAN",23
"2251","PERMAN",23.5
"2252","PERMAN",21.5
"2253","PERMAN",25
"2254","PERMAN",20
"2255","PERMAN",25
"2256","PERMAN",23
"2257","PERMAN",22
"2258","PERMAN",21
"2259","MICLON",37
"2260","MICMON",16
"2261","PERMAN",15
"2262","PERMAN",18
"2263","PERMAN",24.5
"2264","PERMAN",19
"2265","PERMAN",19
"2266","PERMAN",17
"2267","PERMAN",27
"2268","MICMON",16
"2269","MICMON",17.5
"2270","MICMON",19
"2271","PERMAN",18.5
"2272","PERMAN",13.5
"2273","PERMAN",24
"2274","PERMAN",12.5
"2275","PERMAN",19
"2276","PERMAN",18.5
"2277","PERMAN",17
"2278","PERMAN",26
"2279","PERMAN",16.5
"2280","MICMON",16.5
"2281","MICMON",19
"2282","MICMON",18.5
"2283","MICMON",14
"2284","MICMON",16
"2285","MICMON",17
"2286","PERMAN",18
"2287","PERMAN",25
"2288","PERMAN",14
"2289","PERMAN",16.5
"2290","PERMAN",17
"2291","OCHPRI",134
"2292","OCHPRI",126
"2293","OCHPRI",136
"2294","OCHPRI",136
"2295","OCHPRI",139
"2296","OCHPRI",151
"2297","OCHPRI",186
"2298","OCHPRI",163
"2299","OCHPRI",160
"2300","OCHPRI",164
"2301","OCHPRI",164
"2302","MICLON",19
"2303","MICLON",21.5
"2304","MICLON",35
"2305","MICLON",19
"2306","MICLON",19.5
"2307","MICLON",22.5
"2308","MICMON",29.5
"2309","OCHPRI",138
"2310","OCHPRI",117
"2311","OCHPRI",131
"2312","OCHPRI",122
"2313","OCHPRI",131
"2314","OCHPRI",131
"2315","OCHPRI",130
"2316","OCHPRI",178
"2317","PERMAN",20
"2318","PERMAN",19.5
"2319","PERMAN",19.5
"2320","PERMAN",18.5
"2321","PERMAN",14.5
"2322","PERMAN",15
"2323","PERMAN",17
"2324","PERMAN",13
"2325","PERMAN",15.5
"2326","MICLON",25
"2327","MICLON",19.5
"2328","MICLON",21
"2329","MICLON",31
"2330","MICMON",23
"2331","MICMON",16
"2332","MICMON",36
"2333","OCHPRI",133
"2334","OCHPRI",141
"2335","OCHPRI",106
"2336","OCHPRI",86
"2337","OCHPRI",96
"2338","OCHPRI",120
"2339","OCHPRI",135
"2340","OCHPRI",126
"2341","OCHPRI",172
"2342","OCHPRI",162
"2343","OCHPRI",168
"2344","PERMAN",20
"2345","PERMAN",21
"2346","PERMAN",20.5
"2347","PERMAN",20.5
"2348","PERMAN",15
"2349","PERMAN",21
"2350","PERMAN",15
"2351","PERMAN",12
"2352","PERMAN",15.5
"2353","PERMAN",13
"2354","PERMAN",15
"2355","PERMAN",15
"2356","MICLON",34
"2357","MICMON",27.5
"2358","MICMON",30
"2359","MICMON",34.5
"2360","OCHPRI",132
"2361","OCHPRI",132
"2362","OCHPRI",136
"2363","OCHPRI",144
"2364","OCHPRI",144
"2365","OCHPRI",144
"2366","OCHPRI",144
"2367","OCHPRI",146
"2368","OCHPRI",154
"2369","OCHPRI",126
"2370","OCHPRI",175
"2371","OCHPRI",170
"2372","OCHPRI",176
"2373","OCHPRI",136
"2374","OCHPRI",136
"2375","PERMAN",19
"2376","PERMAN",18
"2377","PERMAN",17
"2378","PERMAN",18
"2379","PERMAN",19
"2380","PERMAN",21.5
"2381","PERMAN",14.5
"2382","PERMAN",17
"2383","PERMAN",15.5
"2384","PERMAN",15.5
"2385","PERMAN",13
"2386","PERMAN",12
"2387","PERMAN",13
"2388","MICMON",17.5
"2389","MICMON",39.5
"2390","OCHPRI",144
"2391","OCHPRI",144
"2392","OCHPRI",134
"2393","OCHPRI",134
"2394","OCHPRI",146
"2395","OCHPRI",171
"2396","OCHPRI",150
"2397","OCHPRI",176
"2398","OCHPRI",138
"2399","OCHPRI",144
"2400","OCHPRI",96
"2401","OCHPRI",96
"2402","OCHPRI",134
"2403","PERMAN",21
"2404","PERMAN",20.5
"2405","PERMAN",18
"2406","PERMAN",21.1
"2407","PERMAN",17.1
"2408","PERMAN",17.6
"2409","PERMAN",17.7
"2410","PERMAN",19.4
"2411","PERMAN",19.6
"2412","PERMAN",17.3
"2413","PERMAN",18
"2414","PERMAN",18.5
"2415","PERMAN",17.5
"2416","PERMAN",18.6
"2417","PERMAN",23.9
"2418","PERMAN",20.3
"2419","OCHPRI",98
"2420","OCHPRI",160
"2421","OCHPRI",132
"2422","OCHPRI",142
"2423","OCHPRI",147
"2424","OCHPRI",140
"2425","OCHPRI",137
"2426","OCHPRI",110
"2427","OCHPRI",160
"2428","OCHPRI",156
"2429","OCHPRI",152
"2430","OCHPRI",160
"2431","OCHPRI",128
"2432","OCHPRI",150
"2433","OCHPRI",150
"2434","OCHPRI",137
"2435","OCHPRI",137
"2436","OCHPRI",137
"2437","OCHPRI",98
"2438","OCHPRI",130
"2439","OCHPRI",118
"2440","OCHPRI",148
"2441","OCHPRI",142
"2442","OCHPRI",142
"2443","OCHPRI",130
"2444","OCHPRI",109
"2445","OCHPRI",109
"2446","OCHPRI",128
"2447","OCHPRI",128
"2448","OCHPRI",108
"2449","OCHPRI",148
"2450","OCHPRI",136
"2451","OCHPRI",136
"2452","OCHPRI",126
"2453","OCHPRI",101
"2454","OCHPRI",154
"2455","OCHPRI",154
"2456","PERMAN",30.5
"2457","PERMAN",18.5
"2458","PERMAN",30.5
"2459","PERMAN",18
"2460","PERMAN",18.6
"2461","PERMAN",21.2
"2462","PERMAN",23.5
"2463","PERMAN",19.5
"2464","PERMAN",31.5
"2465","PERMAN",22.5
"2466","PERMAN",12
"2467","PERMAN",21.5
"2468","PERMAN",25.5
"2469","PERMAN",19.5
"2470","PERMAN",20.5
"2471","PERMAN",14
"2472","PERMAN",16
"2473","PERMAN",25.5
"2474","PERMAN",20
"2475","PERMAN",21.5
"2476","OCHPRI",130
"2477","OCHPRI",172
"2478","OCHPRI",164
"2479","OCHPRI",146
"2480","OCHPRI",150
"2481","OCHPRI",168
"2482","OCHPRI",131
"2483","OCHPRI",154
"2484","OCHPRI",170
"2485","OCHPRI",214
"2486","OCHPRI",188
"2487","OCHPRI",164
"2488","PERMAN",11.4
"2489","PERMAN",25.7
"2490","PERMAN",16.3
"2491","PERMAN",22
"2492","PERMAN",17.3
"2493","PERMAN",16.7
"2494","OCHPRI",168
"2495","OCHPRI",142
"2496","OCHPRI",161
"2497","OCHPRI",154
"2498","OCHPRI",165
"2499","OCHPRI",161
"2500","OCHPRI",135
"2501","PERMAN",25
"2502","PERMAN",22
"2503","PERMAN",12.3
"2504","PERMAN",23.4
"2505","PERMAN",14.7
"2506","PERMAN",14.5
"2507","PERMAN",19
"2508","OCHPRI",137
"2509","OCHPRI",164
"2510","OCHPRI",164
"2511","OCHPRI",166
"2512","OCHPRI",180
"2513","OCHPRI",182
"2514","OCHPRI",144
"2515","OCHPRI",131
"2516","OCHPRI",142
"2517","OCHPRI",156
"2518","OCHPRI",131
"2519","OCHPRI",103
"2520","PERMAN",20.5
"2521","PERMAN",21.7
"2522","PERMAN",12.7
"2523","PERMAN",19.1
"2524","PERMAN",13.8
"2525","PERMAN",18.2
"2526","PERMAN",20.8
"2527","PERMAN",12.7
"2528","OCHPRI",118
"2529","OCHPRI",172
"2530","OCHPRI",160
"2531","OCHPRI",160
"2532","OCHPRI",154
"2533","OCHPRI",192
"2534","PERMAN",14.6
"2535","PERMAN",10.7
"2536","PERMAN",13.5
"2537","PERMAN",19
"2538","PERMAN",15.5
"2539","PERMAN",21
"2540","OCHPRI",148
"2541","OCHPRI",162
"2542","OCHPRI",152
"2543","OCHPRI",112
"2544","OCHPRI",97
"2545","OCHPRI",157.5
"2546","OCHPRI",202
"2547","OCHPRI",94
"2548","PERMAN",16
"2549","PERMAN",17.5
"2550","PERMAN",14.1
"2551","PERMAN",25.5
"2552","PERMAN",18.7
"2553","PERMAN",13.6
"2554","OCHPRI",118
"2555","OCHPRI",163
"2556","OCHPRI",112
"2557","OCHPRI",100
"2558","OCHPRI",67
"2559","PERMAN",13
"2560","PERMAN",17.2
"2561","PERMAN",14.5
"2562","PERMAN",12.7
"2563","PERMAN",15.6
"2564","PERMAN",16.5
"2565","OCHPRI",110
"2566","OCHPRI",122
"2567","OCHPRI",162
"2568","OCHPRI",142
"2569","OCHPRI",139
"2570","OCHPRI",164
"2571","OCHPRI",164
"2572","OCHPRI",164
"2573","PERMAN",20
"2574","PERMAN",16.5
"2575","PERMAN",21
"2576","PERMAN",22.5
"2577","OCHPRI",172
"2578","OCHPRI",126
"2579","OCHPRI",170
"2580","OCHPRI",198
"2581","OCHPRI",178
"2582","OCHPRI",180
"2583","OCHPRI",198
"2584","OCHPRI",198
"2585","OCHPRI",176
"2586","OCHPRI",182
"2587","OCHPRI",90
"2588","OCHPRI",98
"2589","OCHPRI",160
"2590","OCHPRI",168
"2591","OCHPRI",148
"2592","OCHPRI",200
"2593","MICLON",35.6
"2594","OCHPRI",140
"2595","OCHPRI",90
"2596","OCHPRI",160
"2597","OCHPRI",178
"2598","OCHPRI",160
"2599","OCHPRI",124
"2600","OCHPRI",124
"2601","OCHPRI",172
"2602","OCHPRI",98
"2603","PERMAN",19
"2604","PERMAN",22.9
"2605","PERMAN",11.7
"2606","PERMAN",14.6
"2607","PERMAN",12.4
"2608","OCHPRI",123
"2609","OCHPRI",135
"2610","OCHPRI",165
"2611","OCHPRI",130
"2612","OCHPRI",138
"2613","OCHPRI",92
"2614","OCHPRI",140
"2615","OCHPRI",140
"2616","OCHPRI",180
"2617","PERMAN",20
"2618","PERMAN",9
"2619","PERMAN",12
"2620","PERMAN",13.4
"2621","PERMAN",13
"2622","PERMAN",13.1
"2623","PERMAN",12
"2624","PERMAN",13
"2625","PERMAN",12
"2626","PERMAN",11.5
"2627","PERMAN",17.4
"2628","PERMAN",20
"2629","OCHPRI",115
"2630","OCHPRI",131
"2631","OCHPRI",115
"2632","OCHPRI",134
"2633","OCHPRI",141
"2634","OCHPRI",173
"2635","OCHPRI",152
"2636","OCHPRI",165
"2637","OCHPRI",140
"2638","OCHPRI",135
"2639","OCHPRI",182
"2640","OCHPRI",158
"2641","OCHPRI",143
"2642","PERMAN",19
"2643","PERMAN",14.5
"2644","PERMAN",14
"2645","PERMAN",14.5
"2646","PERMAN",18
"2647","PERMAN",13.5
"2648","PERMAN",12
"2649","PERMAN",13
"2650","PERMAN",13
"2651","PERMAN",19
"2652","OCHPRI",163
"2653","OCHPRI",168
"2654","OCHPRI",168
"2655","OCHPRI",133
"2656","OCHPRI",145
"2657","OCHPRI",146
"2658","OCHPRI",140
"2659","OCHPRI",147
"2660","OCHPRI",140
"2661","OCHPRI",139
"2662","OCHPRI",137
"2663","OCHPRI",140
"2664","OCHPRI",140
"2665","OCHPRI",101
"2666","OCHPRI",100
"2667","OCHPRI",168
"2668","OCHPRI",141
"2669","OCHPRI",174
"2670","OCHPRI",157
"2671","OCHPRI",112
"2672","OCHPRI",138
"2673","OCHPRI",149
"2674","OCHPRI",120
"2675","OCHPRI",147
"2676","OCHPRI",109
"2677","OCHPRI",116
"2678","OCHPRI",100
"2679","OCHPRI",172
"2680","OCHPRI",158
"2681","OCHPRI",162
"2682","OCHPRI",172
"2683","OCHPRI",150
"2684","OCHPRI",147
"2685","OCHPRI",157
"2686","PERMAN",14.8
"2687","PERMAN",20
"2688","PERMAN",17.9
"2689","OCHPRI",164
"2690","OCHPRI",145
"2691","OCHPRI",133
"2692","OCHPRI",141
"2693","OCHPRI",130
"2694","OCHPRI",142
"2695","OCHPRI",164
"2696","OCHPRI",174
"2697","OCHPRI",117
"2698","OCHPRI",156
"2699","OCHPRI",168
"2700","OCHPRI",162
"2701","OCHPRI",173
"2702","OCHPRI",163
"2703","OCHPRI",154
"2704","PERMAN",16.4
"2705","PERMAN",18.6
"2706","PERMAN",19.8
"2707","OCHPRI",149
"2708","OCHPRI",120
"2709","OCHPRI",155
"2710","OCHPRI",150
"2711","OCHPRI",176
"2712","OCHPRI",170
"2713","OCHPRI",168
"2714","OCHPRI",150
"2715","OCHPRI",131
"2716","OCHPRI",144.5
"2717","PERMAN",15.6
"2718","PERMAN",18.6
"2719","PERMAN",12.8
"2720","PERMAN",18.1
"2721","PERMAN",16
"2722","PERMAN",20
"2723","PERMAN",22.5
"2724","PERMAN",19.5
"2725","PERMAN",23.5
"2726","PERMAN",22.5
"2727","PERMAN",18
"2728","PERMAN",21
"2729","PERMAN",18.5
"2730","PERMAN",17
"2731","PERMAN",19
"2732","PERMAN",20.5
"2733","PERMAN",17.5
"2734","PERMAN",16
"2735","OCHPRI",168
"2736","OCHPRI",128
"2737","OCHPRI",128
"2738","OCHPRI",156
"2739","OCHPRI",164
"2740","OCHPRI",110
"2741","OCHPRI",146
"2742","OCHPRI",165
"2743","OCHPRI",120
"2744","OCHPRI",130
"2745","OCHPRI",140
"2746","OCHPRI",130
"2747","OCHPRI",142
"2748","OCHPRI",152
"2749","OCHPRI",146
"2750","OCHPRI",170
"2751","OCHPRI",164
"2752","OCHPRI",164
"2753","OCHPRI",160
"2754","OCHPRI",144
"2755","PERMAN",15.5
"2756","PERMAN",25
"2757","PERMAN",16
"2758","PERMAN",13
"2759","PERMAN",17
"2760","OCHPRI",168
"2761","OCHPRI",158
"2762","OCHPRI",185
"2763","OCHPRI",152
"2764","OCHPRI",110
"2765","OCHPRI",138
"2766","PERMAN",17
"2767","PERMAN",18.5
"2768","PERMAN",22
"2769","PERMAN",20.5
"2770","PERMAN",18.5
"2771","OCHPRI",144
"2772","OCHPRI",148
"2773","OCHPRI",138
"2774","OCHPRI",142
"2775","OCHPRI",128
"2776","OCHPRI",144
"2777","OCHPRI",172
"2778","OCHPRI",136
"2779","OCHPRI",154
"2780","OCHPRI",130
"2781","OCHPRI",166
"2782","OCHPRI",154
"2783","OCHPRI",178
"2784","OCHPRI",162
"2785","OCHPRI",145
"2786","OCHPRI",142
"2787","OCHPRI",140
"2788","OCHPRI",170
"2789","OCHPRI",115
"2790","OCHPRI",152
"2791","OCHPRI",154
"2792","OCHPRI",162
"2793","OCHPRI",162
"2794","OCHPRI",171
"2795","OCHPRI",128
"2796","OCHPRI",142
"2797","PERMAN",18.5
"2798","PERMAN",21.5
"2799","PERMAN",16
"2800","PERMAN",14
"2801","PERMAN",17
"2802","OCHPRI",141
"2803","OCHPRI",131
"2804","OCHPRI",143
"2805","OCHPRI",147
"2806","OCHPRI",141
"2807","OCHPRI",172
"2808","OCHPRI",165
"2809","OCHPRI",178
"2810","OCHPRI",147
"2811","OCHPRI",145
"2812","OCHPRI",132
"2813","OCHPRI",140
"2814","OCHPRI",155
"2815","OCHPRI",178
"2816","OCHPRI",162
"2817","OCHPRI",162
"2818","OCHPRI",183
"2819","OCHPRI",135
"2820","OCHPRI",131
"2821","OCHPRI",102
"2822","OCHPRI",90
"2823","OCHPRI",134
"2824","OCHPRI",134
"2825","OCHPRI",149
"2826","OCHPRI",145
"2827","OCHPRI",142
"2828","OCHPRI",147
"2829","OCHPRI",152
"2830","OCHPRI",167
"2831","OCHPRI",172
"2832","OCHPRI",153
"2833","OCHPRI",178
"2834","OCHPRI",195
"2835","OCHPRI",196
"2836","OCHPRI",172
"2837","OCHPRI",146
"2838","OCHPRI",100
"2839","OCHPRI",103
"2840","OCHPRI",93
"2841","OCHPRI",166
"2842","OCHPRI",150
"2843","OCHPRI",152
"2844","OCHPRI",162
"2845","OCHPRI",152
"2846","OCHPRI",109
"2847","OCHPRI",142
"2848","MICMON",22.5
"2849","OCHPRI",142
"2850","OCHPRI",159
"2851","OCHPRI",134
"2852","OCHPRI",146
"2853","OCHPRI",97
"2854","OCHPRI",132
"2855","OCHPRI",156
"2856","PERMAN",25
"2857","PERMAN",20
"2858","PERMAN",29.5
"2859","PERMAN",21.5
"2860","PERMAN",23
"2861","PERMAN",22
"2862","PERMAN",14
"2863","MICMON",26.5
"2864","OCHPRI",168
"2865","OCHPRI",168
"2866","OCHPRI",140
"2867","OCHPRI",156
"2868","PERMAN",21
"2869","PERMAN",23.5
"2870","PERMAN",27
"2871","PERMAN",25
"2872","PERMAN",19
"2873","PERMAN",27
"2874","PERMAN",21.5
"2875","PERMAN",24
"2876","PERMAN",13
"2877","MICMON",12
"2878","PERMAN",28.5
"2879","PERMAN",12.5
"2880","PERMAN",11.5
"2881","PERMAN",25
"2882","PERMAN",18
"2883","PERMAN",20.5
"2884","PERMAN",21
"2885","PERMAN",20.5
"2886","PERMAN",11.5
"2887","PERMAN",23.5
"2888","PERMAN",17
